"id","idLegislacao","nome","nomeArquivo","created_at","updated_at","descricao","remoto"
"231","239","DESIGNA SERVIDORES PARA ACOMPANHAMENTO E APOIO REALIZAÇÃO PROCESSO ESCOLHA MEMBROS CONSELHO TUTELAR","PORTARIA-7103-DESIGNA-SERVIDORE-PROCESSO-ESCOLHA-MEMBROS-CONSELHO-TUTELAR0001.pdf","16/3/2023 17:07:03","16/3/2023 17:07:12","DESIGNA SERVIDORES PARA ACOMPANHAMENTO E APOIO REALIZAÇÃO PROCESSO ESCOLHA MEMBROS CONSELHO TUTELAR","0"
"232","240","ALTERA MEMBROS E SUPLENTES PARA COMPOR CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA","DECRETO-6902-ALTERA-MEBROS-E-SUPLENTES-CONSELHO-MUNICIPAL-DIREITOS-DA-CRIACA-E-ADOLESCENTE-CMDCA0001.pdf","16/3/2023 17:08:32","16/3/2023 17:08:39","ALTERA MEMBROS E SUPLENTES PARA COMPOR CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA","0"
"233","241","DEFINE CRITÉRIO ESCOLHA DESIGNAÇÃO DIRETORES INSTITUIÇÕES ENSINO REDE MUNICIPAL.","DECRETO-6563-DEFINE-CRITERIO-ESCOLHA-DESIGNACAO-DIRETORES-INSTITUICOES-ENSINO-REDE-MUNICIPAL0001.pdf","17/3/2023 10:28:52","17/3/2023 10:29:07","DEFINE CRITÉRIO ESCOLHA DESIGNAÇÃO DIRETORES INSTITUIÇÕES ENSINO REDE MUNICIPAL.","0"
"234","242","DISPÕE SOBRE PROGRAMA DE ATLETAS AMADORES NO MUNICÍPIO DE FRONTEIRA.","LEI-2049-DE-17-DE-MARCO-DE-2023-PROGRAMA-ATLETASAMADORES-NO-MUNICIPIO0001.pdf","21/3/2023 10:07:26","21/3/2023 10:07:31","","0"
"235","243","REESTRUTURAÇÃO DE CARGOS DO QUADRO DE FUNCIONÁRIOS E SERVIDORES DA CÂMARA MUNICIPAL DE FRONTEIRA","LEI-COMPLEMENTAR-02-DE-17-DE-MARCO-DE-2023-REESTRUTURACAO-CARGOS-QUADRO-FUNCIONARIOS-E-SERVIDORES-CAMARA-MUNICIPAL-FRONTEIRA0001.pdf","21/3/2023 10:09:27","21/3/2023 10:09:37","REESTRUTURAÇÃO DE CARGOS DO QUADRO DE FUNCIONÁRIOS E SERVIDORES DA CÂMARA MUNICIPAL DE FRONTEIRA","0"
"236","244","DECLARA DE UTILIDADE PÚBLICA IGREJA ASSEMBLEIA DE DEUS MINISTÉRIO DE FRONTEIRA","DECRETO-6911-DECLARA-UTILIDADE-PUBLICA-AIGREJA-ASSEMBLEIA-DE-DEUS-MINISTERIO-DE-FRONTEIRA-MG0001.pdf","27/3/2023 09:28:27","27/3/2023 09:28:40","DECLARA DE UTILIDADE PÚBLICA IGREJA ASSEMBLEIA DE DEUS MINISTÉRIO DE FRONTEIRA","0"
"237","245","CRIA CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE E DÁ OUTRAS PROVIDÊNCIAS.","01020.pdf","29/3/2023 09:52:16","29/3/2023 09:52:30","CRIA CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE E DÁ OUTRAS PROVIDÊNCIAS.","0"
"238","246",,"ATA-ELEICAO-CMDCA-27032022.pdf","29/3/2023 10:08:07","29/3/2023 10:08:07",,"0"
"239","248",,"ADITIVO-ATA-DA-REUNIAO-DO-CMDCA.pdf","29/3/2023 10:10:25","29/3/2023 10:10:25",,"0"
"240","249",,"RESOLUCAO-DE-CRIACAO-DE-COMISSAO-ESPECIAL-CMDCA.pdf","29/3/2023 10:12:55","29/3/2023 10:12:55",,"0"
"241","250",,"Decreto-6916-de-2023-Altera-o-Decreto-n-6812-2023-APROVA-O-CALENDARIO-OFICIAL-DE-FERIADOS-E-PONTOS-FACULTATIVOS-PARA-O-EXERCICIO-DE-2023-NO-MUNICIPIO-DE-FRONTEIRA-MG.pdf","3/4/2023 14:41:46","3/4/2023 14:41:46",,"0"
"244","251",,"DECRETO-6926-NOMEIA-SERVIDORES-COMPOR-SIM-SERVICO-DE-INSPECAO-MUNICIPAL-DE-FRONTEIRA-MG0001.pdf","20/4/2023 15:21:51","20/4/2023 15:21:51",,"0"
"245","252",,"DECRETO-No-6941-DE-02-DE-MAIO-DE-2023-DECLARA-LUTO-OFICIAL-NO-MUNICIPIO-DE-FRONTEIRA-EM-RAZAO-DO-FALECIMENTO-DO-SENHOR-IZALTINO.pdf","8/5/2023 16:29:03","8/5/2023 16:29:03",,"0"
"246","253",,"DECRETO-No-6935-DE-18-DE-ABRIL-DE-2023-INSTITUI-NOMEIA-E-EMPOSSA-OS-MEMBROS-DO-COMITE-TECNICO-MUNICIPAL-DE-PROMOCAO-DA-EQUIDADE-EM-SAUDE.pdf","8/5/2023 16:38:33","8/5/2023 16:38:33",,"0"
"247","255",,"DECRETO-No-6934-DE-17-DE-ABRIL-DE-2023-DECLARA-LUTO-OFICIAL-NO-MUNICIPIO-DE-FRONTEIRA-EM-RAZAO-DO-FALECIMENTO-DO-SENHOR-LUCIANO-DE-BARROS-PAULO-E-DA-SENHORA-MARISA-BONFIM.pdf","8/5/2023 16:45:20","8/5/2023 16:45:20",,"0"
"248","259",,"DECRETO-No-6914-DE-29-DE-MARCO-DE-2023-AUTORIZA-A-PERMISSAO-DE-USO-DE-AREA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","8/5/2023 16:55:03","8/5/2023 16:55:03",,"0"
"249","260",,"DECRETO-No-6949-DE-08-DE-MAIO-DE-2023-DECLARA-PARTE-DO-IMOVEL-DE-MATRICULA-No-36467-DO-CRI-DA-COMARCA-DE-FRUTAL-MG-DE-UTILIDADE-PUBLICA-PARA-FINS-DE-DESAPROPRIACAO.pdf","9/5/2023 16:01:28","9/5/2023 16:01:28",,"0"
"250","261",,"DECRETO-No-6951-DE-08-DE-MAIO-DE-2023-DISPOE-SOBRE-A-AFETACAO-DE-IMOVEL-PARA-FINS-DE-IMPLANTACAO-E-PROLONGAMENTO-DE-LOGRADOURO-PUBLICO-E-DA-OUTRAS-PROVIDENCIAS.pdf","10/5/2023 09:20:42","10/5/2023 09:20:42",,"0"
"251","262",,"LEI-COMPLEMENTAR-No-04-DE-10-DE-MAIO-DE-2023-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-ALIENAR-IMOVEL-AO-ESTADO-DE-MINAS-GERAIS-POR-MEIO-DE-DOACAO-PARA-USO-DO-TJMG-E-DA-OUTRAS-PROVIDENCIAS.pdf","10/5/2023 10:57:19","10/5/2023 10:57:19",,"0"
"252","263",,"LEI-COMPLEMENTAR-No-01-DE-15-DE-FEVEREIRO-DE-2023-DESAFETA-IMOVEL-PATRIMONIO-MUNICIPAL-AUTORIZA-ALIENACAO-DO-REFERIDO-BEM-POR-MEIO-DE-DOACAO.pdf","10/5/2023 13:33:09","10/5/2023 13:33:09",,"0"
"253","264",,"LEI-COMPLEMENTAR-No-03-DE-18-DE-ABRIL-DE-2023-AUTORIZA-O-MUNICIPIO-A-PROCEDER-COM-A-CONCESSAO-GRATUITA-DE-DIREITO-REAL-DE-USO-DA-AREA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS-COPASA.pdf","10/5/2023 13:34:42","10/5/2023 13:34:42",,"0"
"254","265",,"LEI-No-2050-DE-18-DE-ABRIL-DE-2023-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-PROCESSO-DE-TRANSFERENCIA-DE-IMOVEIS-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS.pdf","10/5/2023 13:38:32","10/5/2023 13:38:32",,"0"
"255","266",,"LEI-No-2051-DE-28-DE-ABRIL-DE-2023-INCLUI-EVENTO-ESPORTIVO-E-CULTURAL-NO-ANEXO-UNICO-DA-LEI-MUNICIPAL-No-2007-DE-15-DE-JUNHO-DE-2022-E-DA-OUTRAS-PROVIDENCIAS.pdf","10/5/2023 13:40:16","10/5/2023 13:40:16",,"0"
"256","267",,"LEI-No-2052-DE-28-DE-ABRIL-DE-2023-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-AO-CONSEP-E-DA-OUTRAS-PROVIDENCIAS.pdf","10/5/2023 13:42:06","10/5/2023 13:42:06",,"0"
"257","268",,"DECRETO-No-6952-DE-08-DE-MAIO-DE-2023-DISPOE-SOBRE-APROVACAO-DE-LOTEAMENTO-DENOMINADO-QUINTA-REAL-E-DA-OUTRAS-PROVIDENCIAS.pdf","10/5/2023 14:47:22","10/5/2023 14:47:22",,"0"
"258","269",,"DECRETO-No-6955-DE-10-DE-MAIO-DE-2023-DECLARA-DE-UTILIDADE-PUBLICA-A-ASSOCIACAO-DOS-ARTESAOS-DE-FRONTEIRA-E-DA-OUTRAS-PROVIDENCIAS.pdf","11/5/2023 14:56:11","11/5/2023 14:56:11",,"0"
"259","270",,"LEI-No-2053-DE-10-DE-MAIO-DE-2023-ALTERA-O-ART-10-DA-LEI-MUNICIPAL-No-1811-DE-25-DE-MAIO-DE-2018-E-DA-OUTRAS-PROVIDENCIAS.pdf","11/5/2023 14:58:47","11/5/2023 14:58:47",,"0"
"261","272",,"DECRETO-No-6958-DE-12-DE-MAIO-DE-2023-DISPOE-SOBRE-A-COMISSAO-PERMANENTE-DE-PATRIMONIO-PUBLICO-DE-FRONTEIRA-MG-E-DA-OUTRAS-PROVIDENCIAS.pdf","16/5/2023 16:24:02","16/5/2023 16:24:02",,"0"
"263","274",,"DECRETO-No-6961-DE-22-DE-MAIO-DE-2023-DISPOE-SOBRE-A-INCLUSAO-DE-EVENTO-NO-CALENDARIO-DE-EVENTOS-OFICIAL-DO-MUNICIPIO-DE-FRONTEIRA-MG-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","22/5/2023 16:35:48","22/5/2023 16:35:48",,"0"
"264","275",,"D0NR812.pdf","22/5/2023 16:43:13","22/5/2023 16:43:13",,"0"
"265","276",,"DUHALFX.pdf","23/5/2023 09:03:49","23/5/2023 09:03:49",,"0"
"266","273",,"DECRETO-No-6960-DE-17-DE-MAIO-DE-2023-REGULAMENTA-O-PROCEDIMENTO-DE-ENTREGA-DE-ATESTADO-MEDICO-DOS-SERVIDORES-PUBLICOS-MUNICIPAIS-E-DA-OUTRAS-PROVIDENCIAS.pdf","24/5/2023 10:45:56","24/5/2023 10:45:56",,"0"
"267","279",,"DECRETO-No-6925-DE-03-DE-ABRIL-DE-2023-INSTITUI-E-DISCIPLINA-A-COMISSAO-TECNICA-DE-ANALISE-FUNDIARIA-CTARF-NO-AMBITO-DO-MUNICIPIO-DE-FRONTEIRA-E-DA-OUTRAS-PROVIDENCIAS.pdf","6/6/2023 10:25:02","6/6/2023 10:25:02",,"0"
"268","280",,"DECRETO-No-6968-DE-1-DE-JUMHODE-2023-REVOGA-O-DECRETO-No-6120-DE-18-DE-AGOSTO-DE-2021-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","6/6/2023 10:32:09","6/6/2023 10:32:09",,"0"
"269","281",,"PORTARIA-No-7104-A-DE-28-DE-ABRIL-DE-2023-DISPOE-SOBRE-A-TABELA-DE-AVALIACAO-DE-VALOR-DE-TERRA-NUA-VTN.pdf","7/6/2023 15:27:56","7/6/2023 15:27:56",,"0"
"270","282",,"LEI-COMPLEMENTAR-No-005-DE-14-DE-JUNHO-DE-2023-AUTORIZA-O-MUNICIPIO-A-DOAR-IMOVEL-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","15/6/2023 14:19:17","15/6/2023 14:19:17",,"0"
"271","283",,"LEI-COMPLEMENTAR-No-006-DE-14-DE-JUNHO-DE-2023-AUTORIZA-O-MUNICIPIO-A-DOAR-IMOVEL-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","15/6/2023 14:23:57","15/6/2023 14:23:57",,"0"
"272","284",,"LEI-No-2056-DE-14-DE-JUNHO-DE-2023-ALTERA-O-INCISO-III-DO-ART-1o-DA-LEI-MUNICIPAL-No-2039-DE-20-DE-DEZEMBRO-DE-2022-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","15/6/2023 14:26:26","15/6/2023 14:26:26",,"0"
"273","285",,"LEI-No-2057-DE-14-DE-JUNHO-DE-2023-DISPOE-SOBRE-A-ABERTURA-DE-CREDITO-ADICIONAL-SUPLEMENTAR-NO-ORCAMENTO-VIGENTE-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","15/6/2023 14:29:33","15/6/2023 14:29:33",,"0"
"274","286",,"LEI-No-2055-DE-14-DE-JUNHO-DE-2023-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-AO-CONSELHO-COMUNITARIO-DE-SEGURANCA-PUBLICA-E-SOCIAL-DE-FRONTEIRA-MG-CONSEP-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","15/6/2023 14:33:02","15/6/2023 14:33:02",,"0"
"275","287",,"DECRETO-6686-DE-21-DE-DEZEMBRO-DE-2022-DECLARA-DE-UTILIDADE-PUBLICA-IMOVEL-URBANO-PARA-FINS-DE-INTERLIGACAO-DE-RUA-AVENIDA-EM-AREA-URBANA-E-CONSTRUCAO-DE-ROTATORIA-LOCALIZADO-NO-MUN.pdf","23/6/2023 14:13:16","23/6/2023 14:13:16",,"0"
"276","288",,"DECRETO-No-6969-LUTO-FABRICIO-COUTO-MARTINS.docx","26/6/2023 10:32:53","26/6/2023 10:32:53",,"0"
"277","289",,"DECRETO-No-6979-JOSE-DA-SILVA-JUNIOR.docx","26/6/2023 10:38:37","26/6/2023 10:38:37",,"0"
"278","290",,"LEI-No-2058-DE-14-DE-JUNHO-DE-2023-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-PROCESSO-DE-TRANSFERENCIA-DE-IMOVEIS-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","28/6/2023 12:57:08","28/6/2023 12:57:08",,"0"
"279","291",,"DECRETO-No-6973-DE-07-DE-JUNHO-DE-2023-INSTITUI-O-CONSELHO-MUNICIPAL-DE-DESENVOLVIMENTO-ECONOMICO-SUNSTENTAVEL0001.pdf","28/6/2023 14:32:39","28/6/2023 14:32:39",,"0"
"280","292",,"RESOLUCAO-CMAS-No05-230001.pdf","3/7/2023 10:02:40","3/7/2023 10:02:40",,"0"
"281","293",,"RESOLUCAO-CMAS-No06-230001.pdf","3/7/2023 10:03:36","3/7/2023 10:03:36",,"0"
"282","294",,"DECRETO-No6985-DE-04-DE-JULHO-DE-2023-DECLARA-LUTO-OFICIAL-NO-MUNICIPIO-DE-FRONTEIRA-MG-EM-RAZAO-DO-FALECIMENTODA-SENHORA-ONEIDE-GARCIA-SIMBOLE-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","4/7/2023 10:03:40","4/7/2023 10:03:40",,"0"
"283","295",,"DGADCOL.pdf","7/7/2023 16:25:49","7/7/2023 16:25:49",,"0"
"284","296",,"DECRETO-No-6992-DE-19-DE-JULHO-DE-2023-LUTO-EMILIA-RIBEIRO-DA-SILVA0001.pdf","19/7/2023 10:57:40","19/7/2023 10:57:40",,"0"
"285","297",,"DECRETO-No-6989-DE-14-DE-JULHO-DE-2023-DISPOE-SOBRE-A-INCLUSAO-DE-EVENTOS-NO-CALENDARIO-DE-EVENTOS-OFICIAL-DO-MUNICIPIO-DE-FRONTEIRA-MG-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","20/7/2023 13:32:00","20/7/2023 13:32:00",,"0"
"286","298",,"DECRETO-No6994-DE-21-DE-JULHO-DE-2023-AUTORIZA-A-PERMISSAO-DE-USO-DE-IMOVEL-QUE-MENCIONA-E-DA-OUTERAS-PROVIDENCIAS0001.pdf","27/7/2023 16:41:37","27/7/2023 16:41:37",,"0"
"287","299",,"LEI-No2059-DE-28-DE-JULHO-DE-2023-AUTORIZA-A-ALIENACAO-DE-BENS-MOVEIS-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","28/7/2023 15:20:28","28/7/2023 15:20:28",,"0"
"288","300",,"DECRETO-N-7010-DE-01-DE-AGOSTO-DE-2023-FUNCIONAMENTO-JOGOS-COPA0001.pdf","14/8/2023 13:59:50","14/8/2023 13:59:50",,"0"
"292","303",,"DECRETO-N-7018-DE-10-DE-AGOSTO-DE-2023-DISPOE-SOBRE-A-INCLUSAO-DE-EVENTO-NO-CALENDARIO-DE-EVENTOS-OFICIAL-DO-MUNICIPIO-DE-FRONTEIRA-MG0001.pdf","18/8/2023 08:40:50","18/8/2023 08:40:50",,"0"
"294","305",,"DECRETO-N-7024-DE-29-DE-AGOSTO-DE-2023-SUSPENDE-O-EXPEDIENTE-NO-MUNICIPIO-DE-FRONTEIRA-MG-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","31/8/2023 09:06:23","31/8/2023 09:06:23",,"0"
"295","306",,"LEI-N-2060-DE-10-DE-AGOSTO-DE-2023-AUTORIZA-A-CONCESSAO-DE-SUBVENCAO-SOCIAL-AO-CONSELHO-COMUNITARIO-DE-SEGURANCA-PUBLICA-E-SOCIAL-DE-FRONTEIRA-MG-CONSEP-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","31/8/2023 09:08:48","31/8/2023 09:08:48",,"0"
"296","305",,"","31/8/2023 09:11:24","31/8/2023 09:11:24",,"0"
"297","310",,"LEI-COMPLEMENTAR-N-007-DE-10-DE-AGOSTO-DE-2023-DISPOE-SOBRE-O-SISTEMA-MUNICIPAL-DE-CULTURA-DO-MUNICIPIO-DE-FRONTEIRA-MG0001.pdf","31/8/2023 09:15:17","31/8/2023 09:15:17",,"0"
"298","311",,"L6L1070.pdf","31/8/2023 09:17:47","31/8/2023 09:17:47",,"0"
"299","312",,"LEI-N-2062-DE-10-DE-AGOSTO-DE-2023-DA-DENOMINACAO-A-RUA-17-NA-VILA-CHICA-DE-JOSEFA-MARIA-GOMES0001.pdf","31/8/2023 09:19:10","31/8/2023 09:19:10",,"0"
"300","313",,"LCWW6JY.pdf","31/8/2023 09:20:19","31/8/2023 09:20:19",,"0"
"301","314",,"LE7AX9D.pdf","31/8/2023 09:25:14","31/8/2023 09:25:14",,"0"
"302","315",,"DECRETO-N-7025-DE-31-DE-AGOSTO-DE-2023-DISPOE-SOBRE-APROVACAO-DE-LOTEAMENTO-DENOMINADO-VALE-DO-SOL-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","1/9/2023 09:45:49","1/9/2023 09:45:49",,"0"
"303","316",,"LEI-COMPLEMENTAR-N-008-DISPOE-SOBRE-O-PISO-SALARIAL-DOS-ENFERMEIROS-DOS-TECNICOS-DE-ENFERMAGEM-E-DOS-AUXILIARES-DE-ENFERMAGEM-SERVIDORES-DA-ADMINISTRACAO-PUBLICA-DIRETA0001.pdf","19/9/2023 13:07:45","19/9/2023 13:07:45",,"0"
"304","317",,"LEI-N-2066-DE-13-DE-SETEMBRO-DE-2023-DISPOE-SOBRE-A-MODIFICACAO-DO-INCISO-I-DO-ART-4-DA-LEI-MUNICIPAL-N-2045-DE-20-DE-DEZEMBRO-DE-2022-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","20/9/2023 09:05:22","20/9/2023 09:05:22",,"0"
"305","271",,"LEI-No-2054-DE-10-DE-MAIO-DE-2023-ALTERA-OS-ARTS-1o-E-2o-DA-LEI-MUNICIPAL-No1850-DE-28-DE-FEVEREIRO-DE-2019-E-DA-OUTRAS-PROVIDENCIAS.pdf","27/9/2023 15:24:19","27/9/2023 15:24:19",,"0"
"306","318",,"DECRETO-N-7043-DE-22-DE-SETEMBRO-DE-2023-COLOCA-A-DISPOSICAO-DO-CMDCA-SERVIDORES-PUBLICOS-DE-TODAS-AS-SECRETARIAS-MUNICIAIS-E-DEPENDENCIAS-DOS-ESTABELECIMENTOS-DA-REDE-MUNICIPAL-DE-EN.pdf","28/9/2023 14:13:16","28/9/2023 14:13:16",,"0"
"307","319",,"LEI-N-2067-DE-02-DE-OUTUBRO-DE-2023-DISPOE-SOBRE-AS-DIRETRIZES-PARA-ELABORACAO-E-EXECUCAO-DA-LEI-ORCAMENTARIA-PARA-O-EXERCICIO-FINANCEIRO-DO-ANO-DE-2024-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","4/10/2023 15:19:16","4/10/2023 15:19:16",,"0"
"308","320",,"DNVQFRV.pdf","5/10/2023 16:05:51","5/10/2023 16:05:51",,"0"
"309","321",,"DECRETO-N-7052-DE-05-DE-OUTUBRO-DE-2023-INCLUSAO-DE-EVENTOS-NO-CALENDARIO-DE-EVENTOS-OFICIAL-DO-MUNICIPIO-DE-FRONTEIRA-MG-E-DA-OUTRAS-PROVIDENCIAS-8-LEILAO-DE-PRENDAS0001.pdf","5/10/2023 16:07:10","5/10/2023 16:07:10",,"0"
"310","322",,"DECRETO-N-7055-DE-10-DE-OUTUBRO-DE-2023-DISPOE-SOBRE-A-AUTORIZACAO-DE-USO-DE-LOGRADOUROS-PUBLICOS-COM-O-FECHAMENTO-PARCIAL-DAS-RUAS-DESCRITAS0001.pdf","10/10/2023 14:31:58","10/10/2023 14:31:58",,"0"
"311","323",,"DECRETO-No-7057-ALTERA-DECRETO-6812-INSTITUI-CALENDARIO-OFICIAL.pdf","18/10/2023 13:26:05","18/10/2023 13:26:05",,"0"
"312","324",,"LEI-1477-DE-10-03-2010-DISPOE-SOBRE-PLANO-DE-CARGOS-CARREIRAS-E-VENCIMENTOS-DOS-SERVIDORES-DA-AREA-DE-EDUCACAO.pdf","24/10/2023 15:42:40","24/10/2023 15:42:40",,"0"
"313","325",,"DOCUMENTO-CURRICULAR-DA-REDE-MUNICIPAL-DE-ENSINO-DE-FRONTEIRA-MG.pdf","24/10/2023 16:16:42","24/10/2023 16:16:42",,"0"
"314","326",,"LEI-N-1689-DE-10-DE-JUNHO-DE-2015-APROVA-O-PLANO-DECENAL-MUNICIPAL-DE-EDUCACAO-DE-FRONTEIRA-PDMEF-PARA-O-DECENIO-2015-2024-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","24/10/2023 16:35:57","24/10/2023 16:35:57",,"0"
"315","327",,"DECRETO-N-7058-DE-25-DE-OUTUBRO-DE-2023-ALTERA-O-DECRETO-N-6902-DE-15-DE-MARCO-DE-20230001.pdf","6/11/2023 15:37:50","6/11/2023 15:37:50",,"0"
"316","328",,"DECRETO-N-7067-DE-01-DE-NOVEMBRO-DE-2023-DECLARA-AREA-DE-UTILIDADE-PUBLICA-PARA-FINS-DE-DESAPROPRIACAO0001.pdf","7/11/2023 09:23:20","7/11/2023 09:23:20",,"0"
"317","329",,"LEI-N-2065-DE-13-DE-SETEMBRO-DE-2023-DA-DENOMINACAO-A-AVENIDA-DA-MATRIZ-CENTRO-DE-NELSON-GONCALVES-COSTA0001.pdf","7/11/2023 15:56:35","7/11/2023 15:56:35",,"0"
"318","330",,"LEI-N-2068-DE-11-DE-OUTUBRO-DE-2023-DA-DENOMINACAO-A-RUA-DOS-LIRIOS-NO-BAIRRO-ASSIS-SIMPLICIO-DE-TEREZINHA-TARGINO-DA-SILVA0001.pdf","7/11/2023 15:57:37","7/11/2023 15:57:37",,"0"
"320","332",,"LEI-N-2069-DE-20-DE-NOVEMBRO-DE-2023-AUTORIZA-O-PODER-EXECUTIVO-MUNICIPAL-A-PROMOVER-PROCESSO-DE-TRANSFERENCIA-DE-IMOVEIS-NA-FORMA-QUE-MENCIONA-E-DA-OUTRAS-PROVIDENCIAS00010001.pdf","29/11/2023 16:38:26","29/11/2023 16:38:26",,"0"
"321","333",,"DECRETO-7173-FRONTEIRA-assinado-2.pdf","25/1/2024 09:30:15","25/1/2024 09:30:15",,"0"
"322","334",,"DECRETO-No-7197-PRORROGA-OS-PRAZOS-PREVISTOS-NO-ARTIGO-1o-DA-LC-No-011-DE-15-DEZEMBRO-DE-2023.pdf","4/3/2024 09:52:40","4/3/2024 09:52:40",,"0"
"323","335",,"DECRETO-No-7183-INSTITUI-CALENDARIO-OFICIAL-DO-ANO-DE-2024.pdf","4/3/2024 09:56:23","4/3/2024 09:56:23",,"0"
"324","336",,"DECRETO-N-7079-DE-09-DE-NOVEMBRO-DE-2023-INSTITUI-A-COMISSAO-DA-LEI-PAULO-GUSTAVO0001.pdf","4/3/2024 10:09:59","4/3/2024 10:09:59",,"0"
"325","337",,"DECRETO-N-7160-DE-18-DE-DEZEMBRO-DE-2023-ESTABELECE-HORARIOS-ESPECIAIS-DE-ATENDIMENTO-AO-PUBLICO-E-FUNCIONAMENTO-DAS-SECRETARIAS-E-ORGAOS-MUNICIPAIS-E-DA-OUTRAS-PROVIDENCIAS0001.pdf","4/3/2024 10:14:58","4/3/2024 10:14:58",,"0"
"326","338",,"DECRETO-N-7091-DE-1-DE-DEZEMBRO-DE-2023-AUTORIZA-A-ADOCAO-DE-MEDIDAS-E-TOMADA-DE-DECISOES-PELA-COMISSAO-DE-SELECAO-DE-PROJETOS-DE-EXECUCAO-CULTURAL-COM-RECURSOS-DA-LEI-PAULO-GUSTAVO.pdf","4/3/2024 10:31:17","4/3/2024 10:31:17",,"0"
"328","340",,"LEI-No-2075-DE-22-DE-FEVEREIRO-DE-2024-AUTORIZACAO-DE-PERCENTUAL-PARA-REALOCACOES-DE-SALDOS-DE-DOTACOES-ORCAMENTARIAS-DO-ORCAMENTO-PARA-O-EXERCICIO-DE-2024.pdf","4/3/2024 10:51:00","4/3/2024 10:51:00",,"0"
"330","342",,"LEI-No-2077-DE-22-DE-FEVEREIRO-DE-2024-DISPOE-SOBRE-A-POLITICA-MUNICIPAL-DE-ATENDIMENTO-DOS-DIREITOS-DA-CRIANCA-E-DO-ADOLESCENTE-REGULAMENTA-O-CMDCA-E-INSTITUIU-O-FMDCA.pdf","4/3/2024 10:54:58","4/3/2024 10:54:58",,"0"
"331","339",,"LEI-No-2078-DE-22-DE-FEVEREIRO-DE-2024-Subvencao-Abrigo-Gabriel-Luiz-Ribeiro.pdf","4/3/2024 10:58:22","4/3/2024 10:58:22",,"0"
"332","343",,"LEI-No-2079-DE-22-DE-FEVEREIRO-DE-2024-DISPOE-SOBRE-A-CRIACAO-DO-CONSELHO-MUNICIPAL-DE-DIREITOS-DO-IDOSO-CMDI-INSTITUI-O-FUNDO-MUNICIPAL-DE-DIREITOS-DO-IDOSO-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/3/2024 10:59:51","4/3/2024 10:59:51",,"0"
"333","344",,"LEI-COMPLEMENTAR-No-009-DE-14-DE-DEZEMBRO-DE-2023-DISPOE-SOBRE-A-CRIACAO-DO-PROGRAMA-DE-DESENVOLVIMENTO-ECONOMICO-DO-MUNICIPIO-DE-FRONTEIRA-INCENTIVOS-FISCIAS-E-ESTIMULOS-ECONOMICOS.pdf","4/3/2024 11:02:37","4/3/2024 11:02:37",,"0"
"334","345",,"LEI-COMPLEMENTAR-No-010-DE-15-DE-DEZEMBRO-DE-2023-DISPOE-SOBRE-A-CONTRIBUICAO-PARA-CUSTEIO-DO-SERVICO-DE-ILUMINACAO-PUBLICA-E-DA-OUTRAS-PROVIDENCIAS.pdf","4/3/2024 13:05:41","4/3/2024 13:05:41",,"0"
"335","346",,"LEI-COMPLEMENTAR-No-011-DE-15-DE-DEZEMBRO-DE-2023-INSTITUI-PROGRAMA-DE-RECUPERACAO-FISCAL-REFIS-PARA-O-ANO-DE-2024.pdf","4/3/2024 13:07:30","4/3/2024 13:07:30",,"0"
"336","347",,"LEI-No-2070-DE-14-DE-DEZEMBRO-DE-2023-SUPLEMENTACAO.pdf","4/3/2024 13:08:56","4/3/2024 13:08:56",,"0"
